parameter_id,IMPC_XRY_007_001
gene_accession_id,MGI:1915087
analysis_id,bq0z55x3149ea78
gene_symbol,Tiprl
parameter_name,Clavicle
mouse_strain,C57BL
pvalue,0.9935798
mouse_life_stage,E12.5
