parameter_id,IMPC_XRY_064_001
analysis_id,y2t1488i80305d7
gene_symbol,Rab13
parameter_name,Thoracic processes
gene_accession_id,MGI:1927232
mouse_life_stage,Early adult
pvalue,0.1906328
mouse_strain,C57BL
