mouse_life_stage,E18.5
mouse_strain,C57BL
gene_accession_id,MGI:88446
pvalue,0.591981
gene_symbol,Col11a1
analysis_id,3cx386aw52sl0gx
parameter_id,IMPC_CSD_079_001
parameter_name,Aggression
