parameter_id,IMPC_CBC_012_001
parameter_name,Aspartate aminotransferase
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.528321
gene_symbol,Lcn2
gene_accession_id,MGI:96757
analysis_id,879u5ar0301zpn5
