parameter_id,IMPC_IMM_064_001
gene_symbol,Frmpd1
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
analysis_id,rk39h82uel7bki0
parameter_name,B1B Cells
pvalue,0.9621543
