parameter_id,JAX_OFD_020_001
parameter_name,Distance travelled - total
gene_accession_id,MGI:1914515
mouse_life_stage,Early adult
pvalue,0.9102651
gene_symbol,Slc39a10
mouse_strain,C57BL
analysis_id,7w2rc4a5n1zu3vc
