mouse_life_stage,E9.5
analysis_id,db11s6np1d95sbn
mouse_strain,C57BL
gene_accession_id,MGI:1917810
pvalue,0.9326028
parameter_id,ESLIM_005_001_005
gene_symbol,Wars2
parameter_name,Bone Mineral Content
