parameter_id,MGP_MLN_064_001
parameter_name,Total CD4+ T cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:1913576
analysis_id,444yfy7tua830p1
pvalue,0.3002844
mouse_life_stage,Early adult
gene_symbol,Dnajc5b
